index,Airline,Date_of_Journey,Source,Destination,Dep_Time,Duration,Total_Stops,Additional_Info,Price,Duration_Minutes,Price_Normalized,Is_Morning_Flight,Is_International,Route_ID
9419,Jet Airways,2019-09-06,Kolkata,Banglore,17:00:00,21h 25m,1,No info,14151,1285,1.0981438869204105,False,False,Kolkata_Banglore
9420,Air India,2019-09-06,Delhi,Cochin,05:15:00,25h 35m,1,No info,6587,1535,-0.542153415104943,True,False,Delhi_Cochin
9421,Jet Airways,2019-09-06,Delhi,Cochin,09:00:00,19h 25m,1,In-flight meal not included,10262,1165,0.25479166487167976,True,False,Delhi_Cochin
9422,Jet Airways,2019-09-06,Delhi,Cochin,15:00:00,28h,1,In-flight meal not included,10262,1680,0.25479166487167976,False,False,Delhi_Cochin
9423,IndiGo,2019-09-06,Mumbai,Hyderabad,19:05:00,1h 30m,0,No info,2754,90,-1.3733617121254587,False,False,Mumbai_Hyderabad
9424,Jet Airways,2019-09-06,Kolkata,Banglore,20:00:00,20h 20m,1,In-flight meal not included,10844,1220,0.38100174284348776,False,False,Kolkata_Banglore
9425,Jet Airways,2019-09-06,Kolkata,Banglore,09:35:00,11h 30m,1,No info,14676,690,1.211993184059928,True,False,Kolkata_Banglore
9426,Jet Airways,2019-09-06,Delhi,Cochin,17:30:00,25h 30m,1,In-flight meal not included,10262,1530,0.25479166487167976,False,False,Delhi_Cochin
9427,IndiGo,2019-09-06,Delhi,Cochin,09:15:00,11h 45m,1,No info,6838,705,-0.48772260828204983,True,False,Delhi_Cochin
9428,Jet Airways,2019-09-06,Kolkata,Banglore,09:35:00,25h 20m,1,No info,14151,1520,1.0981438869204105,True,False,Kolkata_Banglore
9429,IndiGo,2019-09-06,Delhi,Cochin,16:00:00,9h 30m,1,No info,6316,570,-0.6009213380093416,False,False,Delhi_Cochin
9430,GoAir,2019-09-06,Delhi,Cochin,10:35:00,9h,1,No info,5281,540,-0.8253670952272475,True,False,Delhi_Cochin
9431,Jet Airways,2019-09-06,Delhi,Cochin,14:35:00,13h 50m,2,No info,13376,830,0.9300806387620751,False,False,Delhi_Cochin
9432,Air India,2019-09-06,Delhi,Cochin,05:00:00,38h 15m,2,No info,9968,2295,0.19103605847354993,True,False,Delhi_Cochin
9433,Vistara,2019-09-06,Kolkata,Banglore,17:00:00,27h 20m,1,No info,8610,1640,-0.10345412346066875,False,False,Kolkata_Banglore
9434,Multiple carriers,2019-09-06,Delhi,Cochin,12:50:00,12h 40m,1,No info,6795,760,-0.4970474078572865,False,False,Delhi_Cochin
9435,Jet Airways,2019-09-06,Kolkata,Banglore,18:55:00,17h 5m,1,In-flight meal not included,10844,1025,0.38100174284348776,False,False,Kolkata_Banglore
9436,IndiGo,2019-09-06,Mumbai,Hyderabad,09:10:00,1h 30m,0,No info,4049,90,-1.092533445847982,True,False,Mumbai_Hyderabad
9437,Jet Airways,2019-09-06,Kolkata,Banglore,14:05:00,9h 30m,1,No info,14571,570,1.1892233246320245,False,False,Kolkata_Banglore
9438,IndiGo,2019-09-06,Delhi,Cochin,15:10:00,4h 50m,1,No info,7060,290,-0.43958061977733953,False,False,Delhi_Cochin
9439,Jet Airways,2019-09-06,Kolkata,Banglore,21:10:00,12h 55m,1,In-flight meal not included,11841,775,0.5972069795065335,False,False,Kolkata_Banglore
9440,Multiple carriers,2019-09-06,Delhi,Cochin,17:50:00,7h 40m,2,No info,18485,460,2.0379969417826374,False,False,Delhi_Cochin
9441,Jet Airways,2019-09-06,Kolkata,Banglore,20:25:00,24h 40m,1,In-flight meal not included,10539,1480,0.31486072260052994,False,False,Kolkata_Banglore
9442,Air India,2019-09-06,Kolkata,Banglore,14:35:00,24h,1,No info,6528,1440,-0.554947907545384,False,False,Kolkata_Banglore
9443,Jet Airways,2019-09-06,Kolkata,Banglore,21:10:00,25h 25m,1,In-flight meal not included,10844,1525,0.38100174284348776,False,False,Kolkata_Banglore
9444,Jet Airways,2019-09-06,Delhi,Cochin,18:15:00,18h 20m,1,In-flight meal not included,10577,1100,0.32310124315539024,False,False,Delhi_Cochin
9445,Vistara,2019-09-06,Kolkata,Banglore,20:20:00,27h 5m,1,No info,8085,1625,-0.2173034206001863,False,False,Kolkata_Banglore
9446,Jet Airways,2019-09-06,Kolkata,Banglore,21:10:00,7h 30m,1,No info,13731,450,1.0070644492087966,False,False,Kolkata_Banglore
9447,Multiple carriers,2019-09-06,Delhi,Cochin,13:00:00,8h,1,No info,13587,480,0.9758372134219574,False,False,Delhi_Cochin
9448,Jet Airways,2019-09-06,Kolkata,Banglore,20:00:00,12h 15m,1,No info,14939,735,1.2690262605317244,False,False,Kolkata_Banglore
9449,IndiGo,2019-09-06,Chennai,Kolkata,05:15:00,2h 25m,0,No info,3540,145,-1.202913050122295,True,False,Chennai_Kolkata
9450,Jet Airways,2019-09-06,Kolkata,Banglore,20:25:00,25h 40m,1,In-flight meal not included,10539,1540,0.31486072260052994,False,False,Kolkata_Banglore
9451,Multiple carriers,2019-09-06,Delhi,Cochin,09:45:00,6h 25m,1,No info,9646,385,0.12120848956131251,True,False,Delhi_Cochin
9452,Air India,2019-09-06,Kolkata,Banglore,09:25:00,9h 5m,1,No info,8576,545,-0.11082722079922798,True,False,Kolkata_Banglore
9453,Jet Airways,2019-09-06,Mumbai,Hyderabad,10:20:00,1h 30m,0,No info,5678,90,-0.7392753410093648,True,False,Mumbai_Hyderabad
9454,Multiple carriers,2019-09-06,Delhi,Cochin,11:40:00,7h 20m,1,No info,11789,440,0.5859304776946193,True,False,Delhi_Cochin
9455,Jet Airways,2019-09-06,Delhi,Cochin,20:55:00,7h 30m,1,In-flight meal not included,10577,450,0.32310124315539024,False,False,Delhi_Cochin
9456,Jet Airways,2019-09-06,Delhi,Cochin,21:25:00,21h 35m,2,No info,13292,1295,0.9118647512197523,False,False,Delhi_Cochin
9457,Jet Airways,2019-09-06,Banglore,Delhi,06:00:00,2h 45m,0,No info,8016,165,-0.23226647108138002,True,False,Banglore_Delhi
9458,Jet Airways,2019-09-06,Kolkata,Banglore,20:00:00,16h,1,In-flight meal not included,10844,960,0.38100174284348776,False,False,Kolkata_Banglore
9459,Multiple carriers,2019-09-06,Delhi,Cochin,03:50:00,15h 10m,1,No info,12192,910,0.6733233667369537,False,False,Delhi_Cochin
9460,Jet Airways,2019-09-06,Kolkata,Banglore,18:55:00,23h 20m,1,In-flight meal not included,10844,1400,0.38100174284348776,False,False,Kolkata_Banglore
9461,Multiple carriers,2019-09-06,Delhi,Cochin,06:40:00,12h 20m,1,No info,10877,740,0.3881579843779717,True,False,Delhi_Cochin
9462,IndiGo,2019-09-06,Kolkata,Banglore,17:35:00,4h 40m,1,No info,5699,280,-0.734721369123784,False,False,Kolkata_Banglore
9463,IndiGo,2019-09-06,Delhi,Cochin,15:00:00,10h 30m,1,No info,6316,630,-0.6009213380093416,False,False,Delhi_Cochin
9464,Jet Airways,2019-09-06,Delhi,Cochin,06:45:00,29h 50m,2,No info,13376,1790,0.9300806387620751,True,False,Delhi_Cochin
9465,Jet Airways,2019-09-06,Delhi,Cochin,15:00:00,21h 35m,1,In-flight meal not included,10262,1295,0.25479166487167976,False,False,Delhi_Cochin
9466,Air India,2019-09-06,Kolkata,Banglore,05:50:00,27h 5m,2,No info,12723,1625,0.7884737987009228,True,False,Kolkata_Banglore
9467,Jet Airways,2019-09-06,Delhi,Cochin,22:50:00,5h 35m,1,In-flight meal not included,10262,335,0.25479166487167976,False,False,Delhi_Cochin
9468,Air India,2019-09-06,Kolkata,Banglore,07:00:00,22h 25m,2,No info,12744,1345,0.7930277705865035,True,False,Kolkata_Banglore
9469,Air India,2019-09-06,Delhi,Cochin,20:15:00,23h,2,No info,13381,1380,0.9311649177824515,False,False,Delhi_Cochin
9470,Jet Airways,2019-09-06,Delhi,Cochin,11:30:00,25h 5m,1,In-flight meal not included,10262,1505,0.25479166487167976,True,False,Delhi_Cochin
9471,Multiple carriers,2019-09-06,Delhi,Cochin,10:00:00,9h,1,No info,12192,540,0.6733233667369537,True,False,Delhi_Cochin
9472,Jet Airways,2019-09-06,Delhi,Cochin,06:45:00,29h 50m,2,No info,13376,1790,0.9300806387620751,True,False,Delhi_Cochin
9473,Jet Airways,2019-09-06,Kolkata,Banglore,09:35:00,12h 30m,1,No info,14676,750,1.211993184059928,True,False,Kolkata_Banglore
9474,Jet Airways,2019-09-06,Kolkata,Banglore,14:05:00,6h 40m,1,In-flight meal not included,10844,400,0.38100174284348776,False,False,Kolkata_Banglore
9475,SpiceJet,2019-09-06,Kolkata,Banglore,17:10:00,2h 30m,0,No info,4174,150,-1.065426470338573,False,False,Kolkata_Banglore
9476,Multiple carriers,2019-09-06,Delhi,Cochin,08:00:00,13h,1,No info,7408,780,-0.3641147999591451,True,False,Delhi_Cochin
9477,Jet Airways,2019-09-06,Delhi,Cochin,11:45:00,24h 50m,2,No info,13882,1490,1.0398096756241626,True,False,Delhi_Cochin
9478,Jet Airways,2019-09-06,Delhi,Cochin,09:40:00,26h 55m,2,No info,13014,1615,0.8515788376868269,True,False,Delhi_Cochin
9479,Vistara,2019-09-06,Kolkata,Banglore,07:10:00,27h 35m,1,No info,9397,1655,0.0672113943465699,True,False,Kolkata_Banglore
9480,Vistara,2019-09-06,Banglore,Delhi,19:30:00,2h 45m,0,No info,4878,165,-0.9127599842695819,False,False,Banglore_Delhi
9481,Air India,2019-09-06,Kolkata,Banglore,16:45:00,28h 20m,1,No info,7662,1700,-0.30903342572402615,False,False,Kolkata_Banglore
9482,Air India,2019-09-06,Delhi,Cochin,09:45:00,23h 40m,2,No info,11185,1420,0.45494957203315534,True,False,Delhi_Cochin
9483,Jet Airways,2019-09-06,Delhi,Cochin,13:00:00,6h,1,No info,14714,360,1.2202337046147884,False,False,Delhi_Cochin
9484,Jet Airways,2019-09-06,Mumbai,Hyderabad,07:05:00,1h 25m,0,In-flight meal not included,4050,85,-1.0923165900439067,True,False,Mumbai_Hyderabad
9485,Jet Airways,2019-09-06,Delhi,Cochin,06:45:00,21h 40m,2,No info,13376,1300,0.9300806387620751,True,False,Delhi_Cochin
9486,Jet Airways,2019-09-06,Delhi,Cochin,19:45:00,23h 15m,1,In-flight meal not included,10577,1395,0.32310124315539024,False,False,Delhi_Cochin
9487,Jet Airways,2019-09-06,Delhi,Cochin,19:15:00,9h 10m,1,In-flight meal not included,10577,550,0.32310124315539024,False,False,Delhi_Cochin
9488,Jet Airways,2019-09-06,Delhi,Cochin,17:30:00,10h 55m,1,In-flight meal not included,10262,655,0.25479166487167976,False,False,Delhi_Cochin
9489,IndiGo,2019-09-06,Kolkata,Banglore,19:20:00,4h 25m,1,No info,4205,265,-1.0587039404122396,False,False,Kolkata_Banglore
9490,Multiple carriers,2019-09-06,Delhi,Cochin,09:00:00,12h,1,No info,13587,720,0.9758372134219574,True,False,Delhi_Cochin
9491,Jet Airways,2019-09-06,Delhi,Cochin,20:55:00,22h 5m,1,No info,14924,1325,1.2657734234705955,False,False,Delhi_Cochin
9492,Vistara,2019-09-06,Banglore,Delhi,11:30:00,2h 50m,0,No info,4668,170,-0.9582997031253889,True,False,Banglore_Delhi
9493,Jet Airways,2019-09-06,Kolkata,Banglore,17:00:00,26h 10m,1,In-flight meal not included,10539,1570,0.31486072260052994,False,False,Kolkata_Banglore
9494,Jet Airways,2019-09-06,Kolkata,Banglore,16:30:00,7h 5m,1,In-flight meal not included,10844,425,0.38100174284348776,False,False,Kolkata_Banglore
9495,Multiple carriers,2019-09-06,Delhi,Cochin,08:30:00,10h 30m,1,No info,11622,630,0.549715558414049,True,False,Delhi_Cochin
9496,Air Asia,2019-09-06,Delhi,Cochin,16:45:00,5h 40m,1,No info,13470,340,0.9504650843451506,False,False,Delhi_Cochin
9497,Air India,2019-09-06,Delhi,Cochin,21:00:00,22h 15m,1,No info,8372,1335,-0.15506580483058335,False,False,Delhi_Cochin
9498,Jet Airways,2019-09-06,Delhi,Cochin,07:05:00,5h 30m,1,In-flight meal not included,10262,330,0.25479166487167976,True,False,Delhi_Cochin
9499,IndiGo,2019-09-06,Chennai,Kolkata,14:45:00,2h 20m,0,No info,3597,140,-1.1905522692900048,False,False,Chennai_Kolkata
9500,SpiceJet,2019-09-06,Banglore,Delhi,21:10:00,2h 55m,0,No info,3971,175,-1.109448198565853,False,False,Banglore_Delhi
9501,Jet Airways,2019-09-06,Delhi,Cochin,10:00:00,18h 25m,1,In-flight meal not included,10262,1105,0.25479166487167976,True,False,Delhi_Cochin
9502,Jet Airways,2019-09-06,Delhi,Cochin,07:05:00,11h 55m,1,No info,14714,715,1.2202337046147884,True,False,Delhi_Cochin
9503,Jet Airways,2019-09-06,Delhi,Cochin,05:30:00,7h 5m,2,No info,14441,425,1.1610320701022392,True,False,Delhi_Cochin
9504,Jet Airways,2019-09-06,Kolkata,Banglore,20:00:00,26h 35m,1,In-flight meal not included,10844,1595,0.38100174284348776,False,False,Kolkata_Banglore
9505,Jet Airways,2019-09-06,Delhi,Cochin,11:45:00,16h 40m,2,No info,13882,1000,1.0398096756241626,True,False,Delhi_Cochin
9506,IndiGo,2019-09-06,Delhi,Cochin,04:55:00,16h 5m,1,No info,6093,965,-0.6492801823181271,False,False,Delhi_Cochin
9507,Multiple carriers,2019-09-06,Delhi,Cochin,14:55:00,7h 35m,1,No info,6723,455,-0.512661025750706,False,False,Delhi_Cochin
9508,IndiGo,2019-09-06,Delhi,Cochin,17:05:00,5h 10m,1,No info,6493,310,-0.5625378606880185,False,False,Delhi_Cochin
9509,IndiGo,2019-09-06,Delhi,Cochin,10:35:00,14h 55m,1,No info,6104,895,-0.6468947684732991,True,False,Delhi_Cochin
9510,Jet Airways,2019-09-06,Kolkata,Banglore,09:35:00,24h 10m,1,No info,14151,1450,1.0981438869204105,True,False,Kolkata_Banglore
9511,Jet Airways,2019-09-06,Delhi,Cochin,14:35:00,22h,2,No info,13376,1320,0.9300806387620751,False,False,Delhi_Cochin
9512,IndiGo,2019-09-06,Delhi,Cochin,05:35:00,3h 15m,0,No info,5601,195,-0.7559732379231606,True,False,Delhi_Cochin
9513,Jet Airways,2019-09-06,Banglore,Delhi,11:10:00,2h 55m,0,In-flight meal not included,7229,175,-0.4029319888886187,True,False,Banglore_Delhi
9514,Jet Airways,2019-09-06,Delhi,Cochin,19:30:00,17h 5m,2,In-flight meal not included,10368,1025,0.2777783801036585,False,False,Delhi_Cochin
9515,Jet Airways,2019-09-06,Kolkata,Banglore,14:05:00,5h 45m,1,In-flight meal not included,10844,345,0.38100174284348776,False,False,Kolkata_Banglore
9516,Jet Airways,2019-09-06,Delhi,Cochin,19:45:00,16h 50m,1,In-flight meal not included,10577,1010,0.32310124315539024,False,False,Delhi_Cochin
9517,Jet Airways,2019-09-06,Delhi,Cochin,05:30:00,22h 55m,2,In-flight meal not included,10368,1375,0.2777783801036585,True,False,Delhi_Cochin
9518,Air India,2019-09-06,Delhi,Cochin,20:00:00,11h 40m,1,No info,8372,700,-0.15506580483058335,False,False,Delhi_Cochin
9519,Air Asia,2019-09-06,Kolkata,Banglore,19:55:00,2h 30m,0,No info,4409,150,-1.0144653563808843,False,False,Kolkata_Banglore
9520,Jet Airways,2019-09-06,Banglore,Delhi,06:00:00,2h 45m,0,In-flight meal not included,7229,165,-0.4029319888886187,True,False,Banglore_Delhi
9521,IndiGo,2019-09-06,Delhi,Cochin,20:25:00,5h 5m,1,No info,5458,305,-0.7869836179059245,False,False,Delhi_Cochin
9522,IndiGo,2019-09-06,Kolkata,Banglore,15:30:00,2h 35m,0,No info,5224,155,-0.837727876059538,False,False,Kolkata_Banglore
9523,Multiple carriers,2019-09-06,Delhi,Cochin,02:15:00,9h 15m,1,No info,13587,555,0.9758372134219574,False,False,Delhi_Cochin
9524,Air India,2019-09-06,Chennai,Kolkata,11:40:00,2h 15m,0,No info,4667,135,-0.9585165589294642,True,False,Chennai_Kolkata
9525,Vistara,2019-09-06,Kolkata,Banglore,20:20:00,14h 25m,1,No info,9397,865,0.0672113943465699,False,False,Kolkata_Banglore
9526,Jet Airways,2019-09-06,Kolkata,Banglore,18:55:00,25h 50m,1,In-flight meal not included,10844,1550,0.38100174284348776,False,False,Kolkata_Banglore
9527,Air India,2019-09-06,Delhi,Cochin,17:40:00,5h 20m,1,No info,7384,320,-0.3693193392569516,False,False,Delhi_Cochin
9528,IndiGo,2019-09-06,Mumbai,Hyderabad,02:35:00,1h 30m,0,No info,2754,90,-1.3733617121254587,False,False,Mumbai_Hyderabad
9529,GoAir,2019-09-06,Delhi,Cochin,07:30:00,6h 5m,1,No info,6276,365,-0.6095955701723524,True,False,Delhi_Cochin
9530,Jet Airways,2019-09-06,Kolkata,Banglore,16:30:00,6h 5m,1,No info,14571,365,1.1892233246320245,False,False,Kolkata_Banglore
9531,Air Asia,2019-09-06,Kolkata,Banglore,07:35:00,15h 55m,1,No info,7870,955,-0.26392741847636964,True,False,Kolkata_Banglore
9532,Jet Airways,2019-09-06,Mumbai,Hyderabad,02:55:00,1h 25m,0,In-flight meal not included,4050,85,-1.0923165900439067,False,False,Mumbai_Hyderabad
9533,Jet Airways,2019-09-06,Delhi,Cochin,20:55:00,22h 5m,1,In-flight meal not included,10577,1325,0.32310124315539024,False,False,Delhi_Cochin
9534,Air India,2019-09-06,Delhi,Cochin,14:25:00,28h 50m,2,No info,13381,1730,0.9311649177824515,False,False,Delhi_Cochin
9535,SpiceJet,2019-09-06,Banglore,Delhi,05:55:00,2h 40m,0,No info,3625,160,-1.184480306775897,True,False,Banglore_Delhi
9536,SpiceJet,2019-09-06,Kolkata,Banglore,06:55:00,2h 35m,0,No check-in baggage included,3841,155,-1.1376394530956384,True,False,Kolkata_Banglore
9537,Jet Airways,2019-09-06,Kolkata,Banglore,14:05:00,9h 30m,1,In-flight meal not included,10844,570,0.38100174284348776,False,False,Kolkata_Banglore
9538,Air Asia,2019-09-06,Delhi,Cochin,07:55:00,7h 50m,1,No info,8759,470,-0.0711426086534533,True,False,Delhi_Cochin
9539,Air India,2019-09-06,Kolkata,Banglore,05:50:00,17h 25m,2,No info,12723,1045,0.7884737987009228,True,False,Kolkata_Banglore
9540,Jet Airways,2019-09-06,Kolkata,Banglore,16:30:00,6h 5m,1,In-flight meal not included,10844,365,0.38100174284348776,False,False,Kolkata_Banglore
9541,Jet Airways,2019-09-06,Kolkata,Banglore,21:10:00,7h 30m,1,In-flight meal not included,8586,450,-0.10865866275847527,False,False,Kolkata_Banglore
9542,Multiple carriers,2019-09-06,Delhi,Cochin,11:40:00,9h 20m,1,No info,7005,560,-0.4515076890014795,True,False,Delhi_Cochin
9543,Multiple carriers,2019-09-06,Delhi,Cochin,03:50:00,7h 40m,1,No info,7408,460,-0.3641147999591451,False,False,Delhi_Cochin
9544,IndiGo,2019-09-06,Banglore,Delhi,07:10:00,2h 55m,0,No info,4823,175,-0.9246870534937218,True,False,Banglore_Delhi
9545,IndiGo,2019-09-06,Kolkata,Banglore,17:15:00,2h 35m,0,No info,4804,155,-0.928807313771152,False,False,Kolkata_Banglore
9546,IndiGo,2019-09-06,Delhi,Cochin,06:40:00,14h 20m,1,No info,6093,860,-0.6492801823181271,True,False,Delhi_Cochin
9547,Jet Airways,2019-09-06,Delhi,Cochin,13:00:00,15h 25m,1,In-flight meal not included,10262,925,0.25479166487167976,False,False,Delhi_Cochin
9548,Jet Airways,2019-09-06,Kolkata,Banglore,21:10:00,11h 5m,1,No info,14939,665,1.2690262605317244,False,False,Kolkata_Banglore
9549,Jet Airways,2019-09-06,Kolkata,Banglore,09:35:00,8h 25m,1,In-flight meal not included,13994,505,1.064097525680593,True,False,Kolkata_Banglore
9550,Air India,2019-09-06,Mumbai,Hyderabad,13:55:00,1h 30m,0,No info,3100,90,-1.2983296039154146,False,False,Mumbai_Hyderabad
9551,Jet Airways,2019-09-06,Delhi,Cochin,20:55:00,7h 30m,1,No info,14924,450,1.2657734234705955,False,False,Delhi_Cochin
9552,Jet Airways,2019-09-06,Kolkata,Banglore,21:10:00,26h 25m,1,In-flight meal not included,10844,1585,0.38100174284348776,False,False,Kolkata_Banglore
9553,Jet Airways,2019-09-06,Delhi,Cochin,09:25:00,27h 10m,2,No info,13882,1630,1.0398096756241626,True,False,Delhi_Cochin
9554,Jet Airways,2019-09-06,Banglore,Delhi,08:20:00,3h,0,In-flight meal not included,7229,180,-0.4029319888886187,True,False,Banglore_Delhi
9555,Jet Airways,2019-09-06,Mumbai,Hyderabad,07:05:00,1h 25m,0,No info,5678,85,-0.7392753410093648,True,False,Mumbai_Hyderabad
9556,Jet Airways,2019-09-06,Delhi,Cochin,18:25:00,10h,2,No info,14237,600,1.116793486070884,False,False,Delhi_Cochin
9557,Jet Airways,2019-09-06,Delhi,Cochin,21:50:00,21h 10m,1,In-flight meal not included,10262,1270,0.25479166487167976,False,False,Delhi_Cochin
9558,Multiple carriers,2019-09-06,Delhi,Cochin,19:00:00,6h 30m,1,No info,7530,390,-0.33765839186196195,False,False,Delhi_Cochin
9559,Multiple carriers,2019-09-06,Delhi,Cochin,10:00:00,15h 30m,1,No info,7198,930,-0.4096545188149521,True,False,Delhi_Cochin
9560,Jet Airways,2019-09-06,Delhi,Cochin,05:30:00,22h 55m,2,In-flight meal not included,10368,1375,0.2777783801036585,True,False,Delhi_Cochin
9561,Jet Airways,2019-09-06,Delhi,Cochin,09:40:00,18h 45m,2,In-flight meal not included,10368,1125,0.2777783801036585,True,False,Delhi_Cochin
9562,IndiGo,2019-09-06,Delhi,Cochin,02:00:00,5h 25m,1,No info,5636,325,-0.7483832847805262,False,False,Delhi_Cochin
9563,GoAir,2019-09-06,Banglore,Delhi,07:45:00,2h 55m,0,No info,3898,175,-1.125278672263348,True,False,Banglore_Delhi
9564,Jet Airways,2019-09-06,Delhi,Cochin,05:30:00,13h 30m,2,No info,13014,810,0.8515788376868269,True,False,Delhi_Cochin
9565,Multiple carriers,2019-09-06,Delhi,Cochin,07:10:00,15h 20m,1,No info,6513,920,-0.558200744606513,True,False,Delhi_Cochin
9566,Air India,2019-09-06,Kolkata,Banglore,20:30:00,23h 55m,1,No info,10203,1435,0.24199717243123872,False,False,Kolkata_Banglore
9567,Jet Airways,2019-09-06,Delhi,Cochin,17:30:00,19h 5m,1,In-flight meal not included,10262,1145,0.25479166487167976,False,False,Delhi_Cochin
9568,IndiGo,2019-09-06,Delhi,Cochin,21:05:00,3h 15m,0,No info,6015,195,-0.6661949350359982,False,False,Delhi_Cochin
9569,Jet Airways,2019-09-06,Delhi,Cochin,14:05:00,22h 30m,2,No info,13882,1350,1.0398096756241626,False,False,Delhi_Cochin
9570,Air India,2019-09-06,Mumbai,Hyderabad,21:05:00,1h 20m,0,No info,3100,80,-1.2983296039154146,False,False,Mumbai_Hyderabad
9571,Jet Airways,2019-09-06,Kolkata,Banglore,14:05:00,8h 30m,1,In-flight meal not included,10844,510,0.38100174284348776,False,False,Kolkata_Banglore
9572,Air India,2019-09-06,Delhi,Cochin,17:15:00,26h,2,No info,12199,1560,0.6748413573654806,False,False,Delhi_Cochin
9573,Air India,2019-09-06,Kolkata,Banglore,09:25:00,22h 30m,1,No info,8366,1350,-0.15636693965503498,True,False,Kolkata_Banglore
9574,IndiGo,2019-09-06,Delhi,Cochin,09:15:00,16h 15m,1,No info,6628,975,-0.5332623271378568,True,False,Delhi_Cochin
9575,Multiple carriers,2019-09-06,Delhi,Cochin,19:00:00,6h 30m,1,No info,7408,390,-0.3641147999591451,False,False,Delhi_Cochin
9576,Vistara,2019-09-06,Kolkata,Banglore,17:00:00,17h 45m,1,No info,9922,1065,0.18106069148608744,False,False,Kolkata_Banglore
9577,SpiceJet,2019-09-06,Kolkata,Banglore,08:35:00,8h 40m,1,No info,6853,520,-0.4844697712209208,True,False,Kolkata_Banglore
9578,Air India,2019-09-06,Kolkata,Banglore,09:25:00,20h 10m,2,No info,11642,1210,0.5540526744955544,True,False,Kolkata_Banglore
9579,Air Asia,2019-09-06,Banglore,Delhi,23:55:00,2h 50m,0,No info,7120,170,-0.42656927153282326,False,False,Banglore_Delhi
9580,Jet Airways,2019-09-06,Kolkata,Banglore,09:35:00,12h 30m,1,In-flight meal not included,13994,750,1.064097525680593,True,False,Kolkata_Banglore
9581,Jet Airways,2019-09-06,Banglore,Delhi,15:15:00,2h 55m,0,In-flight meal not included,7229,175,-0.4029319888886187,False,False,Banglore_Delhi
9582,IndiGo,2019-09-06,Delhi,Cochin,06:50:00,15h 40m,1,No info,6442,940,-0.5735975066958573,True,False,Delhi_Cochin
9583,Air India,2019-09-06,Delhi,Cochin,22:00:00,21h 15m,2,No info,10651,1275,0.33914857265696036,False,False,Delhi_Cochin
9584,IndiGo,2019-09-06,Banglore,Delhi,20:00:00,2h 50m,0,No info,4823,170,-0.9246870534937218,False,False,Banglore_Delhi
9585,Jet Airways,2019-09-06,Kolkata,Banglore,17:00:00,28h 5m,1,No info,12692,1685,0.7817512687745894,False,False,Kolkata_Banglore
9586,Jet Airways,2019-09-06,Kolkata,Banglore,08:25:00,12h 20m,1,No info,14571,740,1.1892233246320245,True,False,Kolkata_Banglore
9587,Vistara,2019-09-06,Kolkata,Banglore,07:10:00,16h 15m,1,No info,9345,975,0.05593489253465579,True,False,Kolkata_Banglore
9588,Air India,2019-09-06,Banglore,Delhi,06:10:00,2h 45m,0,No info,6961,165,-0.4610493443807914,True,False,Banglore_Delhi
9589,Jet Airways,2019-09-06,Banglore,Delhi,18:55:00,3h 5m,0,In-flight meal not included,7229,185,-0.4029319888886187,False,False,Banglore_Delhi
9590,Air India,2019-09-06,Delhi,Cochin,18:05:00,3h 5m,0,No info,8456,185,-0.13684991728826057,False,False,Delhi_Cochin
9591,Air India,2019-09-06,Delhi,Cochin,19:45:00,23h 30m,2,No info,9968,1410,0.19103605847354993,False,False,Delhi_Cochin
9592,Jet Airways,2019-09-06,Kolkata,Banglore,21:10:00,14h 50m,1,No info,14571,890,1.1892233246320245,False,False,Kolkata_Banglore
9593,Air India,2019-09-06,Delhi,Cochin,09:45:00,23h 40m,1,No info,7690,1420,-0.3029614632099185,True,False,Delhi_Cochin
9594,SpiceJet,2019-09-06,Chennai,Kolkata,08:20:00,2h 15m,0,No check-in baggage included,3543,135,-1.2022624827100694,True,False,Chennai_Kolkata
9595,Air India,2019-09-06,Kolkata,Banglore,07:00:00,13h 25m,1,No info,10413,805,0.28753689128704574,True,False,Kolkata_Banglore
9596,SpiceJet,2019-09-06,Chennai,Kolkata,09:45:00,2h 15m,0,No check-in baggage included,3543,135,-1.2022624827100694,True,False,Chennai_Kolkata
9597,SpiceJet,2019-09-06,Chennai,Kolkata,17:45:00,2h 20m,0,No check-in baggage included,3543,140,-1.2022624827100694,False,False,Chennai_Kolkata
9598,Jet Airways,2019-09-06,Kolkata,Banglore,06:30:00,11h 45m,1,In-flight meal not included,10844,705,0.38100174284348776,True,False,Kolkata_Banglore
9599,Multiple carriers,2019-09-06,Delhi,Cochin,18:15:00,7h 15m,1,No info,13587,435,0.9758372134219574,False,False,Delhi_Cochin
9600,Air India,2019-09-06,Kolkata,Banglore,19:00:00,16h 5m,1,No info,6327,965,-0.5985359241645135,False,False,Kolkata_Banglore
9601,Jet Airways,2019-09-06,Delhi,Cochin,16:00:00,12h 25m,1,In-flight meal not included,10577,745,0.32310124315539024,False,False,Delhi_Cochin
9602,Jet Airways,2019-09-06,Kolkata,Banglore,14:05:00,5h 45m,1,No info,14571,345,1.1892233246320245,False,False,Kolkata_Banglore
9603,SpiceJet,2019-09-06,Banglore,Delhi,21:10:00,2h 55m,0,No check-in baggage included,3919,175,-1.1207247003777674,False,False,Banglore_Delhi
9604,Jet Airways,2019-09-06,Kolkata,Banglore,20:25:00,25h 40m,1,No info,12692,1540,0.7817512687745894,False,False,Kolkata_Banglore
